id_store,pssstore_stars_rating,pssstore_stars_rating_count,metacritic_critic_score,is_ps4,is_indie,is_dlc,is_vr,is_opti_ps5_pro,is_remaster,is_ps_exclusive,series_count,packs_deluxe_count,has_microtransactions,dlcs_count,trophies_count,has_local_multiplayer,local_multiplayer_max_players,has_online_multiplayer,online_multiplayer_max_players,is_online_only,difficulty,hours_main_story,hours_completionist,base_price,release_year,release_month,days_to_10_percent_discount,days_to_10_percent_discount_category,days_to_25_percent_discount,days_to_25_percent_discount_category,days_to_33_percent_discount,days_to_33_percent_discount_category,days_to_50_percent_discount,days_to_50_percent_discount_category,days_to_75_percent_discount,days_to_75_percent_discount_category,has_5pct_discount_at_30d,has_10pct_discount_at_60d,has_33_percent_discount_before_0.6_year,has_50_percent_discount_before_1_year,has_75_percent_discount_before_3_year,publisher_category,publisher_game_count_cat,publisher_game_count,genre_action_aventure,genre_roles,genre_sports,genre_reflexion,genre_rapide,popularity_score,popularity_category,download_size_gb,download_size_category,voice_languages_count,localization_category,sub_languages_count,content_score,content_category,exclusif_playstation_content,visibility_score,visibility_category,pegi_unified,price_category,game_age_years,release_season,log_pssstore_stars_rating_count
EP0002-PPSA02433_00-CB4THEGAME000001,4.29,27305,86,1,0,0,0,0,0,0,4,0,0,0,52,1,4,0,0,0,9,10,10,69.99,2021,3,0.0,0-3_mois,0.0,0-3_mois,0.0,0-3_mois,243.0,6-12_mois,,jamais_ou_plus,1,1,1,1,0,aaa,medium,10,1,0,0,0,0,96.6,very_high,18.67,medium,6.0,standard,7.0,100.0,extensive,0,97.0,very_high,12,40+,4,spring,10.214861737244696
EP1662-CUSA18694_00-CD3EU00000000000,4.04,103,7,1,1,0,0,0,0,0,0,0,0,0,,1,,1,12,0,,,,16.99,2021,7,41.0,0-3_mois,41.0,0-3_mois,111.0,3-6_mois,111.0,3-6_mois,1329.0,jamais_ou_plus,0,1,1,1,0,other,unique,1,1,0,1,0,1,43.2,medium,2.27,small,,basic,14.0,44.0,standard,0,55.0,moderate,7,15 - 24.99,4,summer,4.6443908991413725
EP0002-PPSA06660_00-CTR23STDEDITION1,3.88,2893,67,1,0,0,0,0,0,0,4,1,1,2,45,0,0,1,8,1,3,26,,29.99,2023,6,44.0,0-3_mois,44.0,0-3_mois,100.0,3-6_mois,,jamais_ou_plus,,jamais_ou_plus,0,1,1,0,,aaa,medium,10,1,0,0,0,0,88.7,very_high,5.25,medium,6.0,standard,6.0,100.0,extensive,0,96.0,very_high,7,25 - 39.99,2,summer,7.970394907191429
UP7668-PPSA23964_00-0256672652472248,4.5,32,,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,,6.99,2024,9,46.0,0-3_mois,86.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,indie_quality,major,73,1,0,1,1,1,28.3,low,0.11,tiny,,minimal,1.0,28.0,light,0,47.0,moderate,3,0 - 7.99,1,fall,3.4965075614664802
EP3111-PPSA16982_00-JANDUSOFT0000001,2.82,17,,1,0,0,0,0,0,0,0,0,0,0,22,1,4,0,0,0,,,,4.99,2023,11,69.0,0-3_mois,69.0,0-3_mois,314.0,6-12_mois,314.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,indie_quality,major,62,0,0,1,1,1,11.2,very_low,0.29,tiny,,basic,11.0,28.0,light,0,42.0,moderate,3,0 - 7.99,2,fall,2.8903717578961645
EB1103-PPSA32849_00-0807042616375925,4.1,21,,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,,,4.99,2025,9,50.0,0-3_mois,50.0,0-3_mois,50.0,0-3_mois,50.0,0-3_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,indie_quality,medium,18,0,0,0,1,0,35.6,low,0.13,tiny,,minimal,1.0,22.0,light,0,28.0,low,3,0 - 7.99,0,fall,3.091042453358316
UP7940-PPSA27210_00-0167438644023856,3.95,19,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,1.49,2024,12,48.0,0-3_mois,48.0,0-3_mois,48.0,0-3_mois,48.0,0-3_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,10,0,0,0,1,1,19.6,very_low,,,,none,,0.0,minimal,0,2.0,obscure,3,0 - 7.99,1,winter,2.995732273553991
EP1703-PPSA05539_00-9777946237768954,3.33,12,,1,1,0,0,0,0,0,0,0,0,0,25,1,4,0,0,0,2,1,2,15.99,2021,12,84.0,0-3_mois,84.0,0-3_mois,175.0,3-6_mois,372.0,1-2_ans,,jamais_ou_plus,0,0,1,0,0,other,medium,11,1,0,1,0,1,5.2,very_low,0.77,tiny,1.0,basic,9.0,34.0,light,0,29.0,low,3,15 - 24.99,4,winter,2.5649493574615367
UB0337-PPSA32516_00-0989162811487009,4.0,12,,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,,,1.99,2025,9,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,medium,15,0,0,0,0,1,26.8,low,,,,none,,3.0,minimal,0,4.0,obscure,7,0 - 7.99,0,fall,2.5649493574615367
EP8743-PPSA28224_00-0271950999435751,4.56,52,,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,,,4.99,2025,4,1.0,0-3_mois,1.0,0-3_mois,1.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,1,,,other,medium,16,1,0,0,0,1,45.5,medium,0.08,tiny,,minimal,1.0,22.0,light,0,15.0,obscure,3,0 - 7.99,0,spring,3.970291913552122
EP3024-PPSA02822_00-9491242029721270,3.82,76,,0,0,0,0,0,0,0,0,0,0,0,23,1,4,1,1,0,,1,,14.99,2021,7,40.0,0-3_mois,40.0,0-3_mois,404.0,1-2_ans,404.0,1-2_ans,782.0,jamais_ou_plus,0,1,0,0,1,indie_quality,large,41,0,0,0,0,1,36.8,low,,,,none,,28.0,light,0,66.0,high,3,8 - 14.99,4,summer,4.343805421853684
EP3024-PPSA02837_00-5696314723935947,3.91,23,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,1,0,,,,14.99,2021,7,40.0,0-3_mois,40.0,0-3_mois,404.0,1-2_ans,404.0,1-2_ans,782.0,jamais_ou_plus,0,1,0,0,1,indie_quality,large,41,0,0,0,0,1,12.5,very_low,,,,none,,16.0,minimal,0,33.0,low,3,8 - 14.99,4,summer,3.1780538303479458
EP2005-PPSA04588_00-CRAZYGRAVITY0000,3.21,52,,1,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,2,0,4.99,2021,10,253.0,6-12_mois,253.0,6-12_mois,253.0,6-12_mois,253.0,6-12_mois,,jamais_ou_plus,0,0,0,1,0,specialized,major,253,1,0,0,1,1,28.6,low,0.07,tiny,,minimal,1.0,22.0,light,0,52.0,moderate,3,0 - 7.99,4,fall,3.970291913552122
EB0347-PPSA21664_00-0719333354403710,3.76,41,,0,0,0,1,0,0,0,0,0,0,0,38,0,0,1,2,0,,,,23.99,2024,5,34.0,0-3_mois,176.0,3-6_mois,176.0,3-6_mois,176.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,unique,1,1,0,1,1,1,32.3,low,,,,none,,28.0,light,1,18.0,obscure,3,15 - 24.99,1,spring,3.7376696182833684
EP1549-PPSA21537_00-0825080155857245,3.12,129,,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,,,,19.99,2024,7,54.0,0-3_mois,124.0,3-6_mois,362.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,other,medium,20,1,0,0,1,0,57.7,medium,,,,none,,16.0,minimal,0,26.0,low,16,15 - 24.99,1,summer,4.867534450455582
EP2147-PPSA09773_00-CRURELEASE000001,3.85,1922,78,0,0,0,1,0,0,0,0,1,0,1,,0,0,1,2,0,,,,39.99,2023,4,135.0,3-6_mois,135.0,3-6_mois,303.0,6-12_mois,772.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,small,4,0,0,1,0,0,85.5,very_high,,,1.0,basic,4.0,59.0,standard,1,82.0,very_high,16,25 - 39.99,2,spring,7.56164174558878
EP1661-PPSA15920_00-SYPS5CREEPYTALE3,3.99,134,,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,2,3,9.99,2023,8,58.0,0-3_mois,58.0,0-3_mois,155.0,3-6_mois,533.0,1-2_ans,,jamais_ou_plus,0,1,1,0,,other,major,77,1,0,0,1,1,54.6,medium,,,2.0,basic,5.0,31.0,light,0,63.0,high,12,8 - 14.99,2,summer,4.90527477843843
EP1661-PPSA24143_00-SYPS5CREEPYTALE4,4.24,155,,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,,3,3,9.99,2024,9,68.0,0-3_mois,68.0,0-3_mois,68.0,0-3_mois,210.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,other,major,77,1,0,0,1,1,62.4,high,,,2.0,basic,4.0,34.0,light,0,56.0,moderate,16,8 - 14.99,1,fall,5.049856007249537
EP4249-CUSA29843_00-CRICKET220000000,3.73,580,63,1,0,0,0,0,0,0,0,0,0,0,31,1,4,1,2,0,1,25,25,34.99,2021,12,548.0,1-2_ans,819.0,jamais_ou_plus,1015.0,jamais_ou_plus,1015.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,aa,major,56,0,0,1,1,1,72.5,high,30.55,large,1.0,minimal,1.0,97.0,extensive,0,91.0,very_high,3,25 - 39.99,4,winter,6.364750756851911
EP6665-PPSA16342_00-C240000000000000,3.06,3644,57,1,0,0,0,0,0,0,0,1,1,0,27,1,4,1,2,0,,12,60,69.99,2023,10,175.0,3-6_mois,175.0,3-6_mois,238.0,6-12_mois,238.0,6-12_mois,,jamais_ou_plus,0,0,0,1,,aa,major,56,1,0,1,1,1,90.3,very_high,43.75,large,1.0,minimal,1.0,100.0,extensive,0,93.0,very_high,3,40+,2,fall,8.201111644442758
EP2011-PPSA23958_00-0536535475654627,3.64,83,,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,,10,10,24.99,2024,9,263.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,medium,17,1,1,0,0,1,50.3,medium,,,1.0,minimal,1.0,41.0,standard,0,36.0,low,7,15 - 24.99,1,fall,4.430816798843313
EP4040-PPSA06382_00-EPSIEECAREXBEARX,3.2,7300,47,0,0,0,0,0,0,0,0,0,0,11,38,0,0,1,4,0,5,12,12,19.99,2023,6,411.0,1-2_ans,454.0,1-2_ans,526.0,1-2_ans,526.0,1-2_ans,664.0,1-2_ans,0,0,0,0,1,aa,medium,18,1,0,0,1,0,93.5,very_high,,,1.0,basic,4.0,97.0,extensive,0,93.0,very_high,18,15 - 24.99,2,summer,8.895766604056085
UP2005-PPSA28291_00-CRIMEOPERATWO000,4.33,6,,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,14.99,2025,2,57.0,0-3_mois,57.0,0-3_mois,57.0,0-3_mois,225.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,specialized,major,253,1,0,0,0,0,5.2,very_low,0.59,tiny,,minimal,1.0,12.0,minimal,0,17.0,obscure,16,8 - 14.99,0,winter,1.9459101490553132
EP1549-PPSA28951_00-0398405101307776,4.83,1257,,0,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,2,12,12,24.99,2025,6,77.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,medium,20,1,0,0,1,1,87.5,very_high,,,1.0,basic,4.0,69.0,rich,0,71.0,high,16,15 - 24.99,0,summer,7.1372784372603855
EP1667-PPSA11321_00-CRIMSEC22PSSSIEE,3.67,94,,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,,3,3,14.99,2022,12,257.0,6-12_mois,257.0,6-12_mois,257.0,6-12_mois,257.0,6-12_mois,,jamais_ou_plus,0,0,0,1,,other,medium,20,1,0,0,1,1,45.2,medium,0.59,tiny,1.0,basic,6.0,31.0,light,0,48.0,moderate,7,8 - 14.99,3,winter,4.553876891600541
UP5877-PPSA30322_00-0840505695730903,2.06,100,,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,,,,2.99,2025,5,29.0,0-3_mois,29.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,,,,indie_quality,large,30,1,0,0,0,0,59.7,medium,,,1.0,minimal,1.0,12.0,minimal,0,51.0,moderate,12,0 - 7.99,0,spring,4.61512051684126
EP3151-PPSA21462_00-0035088265454706,3.35,48,,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,11,,,24.99,2024,9,47.0,0-3_mois,47.0,0-3_mois,112.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,0,,other,unique,1,1,0,0,0,0,38.1,low,,,1.0,basic,5.0,31.0,light,1,29.0,low,16,15 - 24.99,1,fall,3.8918202981106265
EP2005-PPSA03569_00-CRIMSONSPIRES000,4.44,55,,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,19,,19.99,2021,8,71.0,0-3_mois,71.0,0-3_mois,162.0,3-6_mois,260.0,6-12_mois,,jamais_ou_plus,0,0,1,1,0,specialized,major,253,1,0,0,0,0,29.5,low,1.87,small,1.0,minimal,1.0,34.0,light,0,57.0,moderate,16,15 - 24.99,4,summer,4.02535169073515
EP4403-PPSA02753_00-CRIMSONLAND00000,4.28,3682,64,1,1,0,0,0,0,0,0,0,0,0,22,1,4,0,0,0,9,4,4,9.99,2021,1,36.0,0-3_mois,36.0,0-3_mois,36.0,0-3_mois,36.0,0-3_mois,414.0,1-2_ans,0,1,1,1,1,other,medium,8,1,1,0,0,1,88.0,very_high,0.17,tiny,1.0,minimal,1.0,59.0,standard,0,80.0,high,16,8 - 14.99,4,winter,8.211482916445066
EP4826-PPSA15791_00-0714271977090140,4.16,674,,1,1,0,1,0,0,0,0,0,0,0,12,0,0,1,2,0,,6,,14.99,2023,9,64.0,0-3_mois,64.0,0-3_mois,546.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,other,unique,1,1,0,0,0,1,77.2,high,5.71,medium,4.0,standard,6.0,69.0,rich,1,75.0,high,18,8 - 14.99,2,fall,6.51471269087253
EP8472-PPSA18877_00-0609878765506699,3.12,17,,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,,,,26.99,2023,12,102.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,medium,7,1,0,0,0,0,11.2,very_low,,,1.0,basic,3.0,16.0,minimal,0,6.0,obscure,12,25 - 39.99,2,winter,2.8903717578961645
UP8703-PPSA29987_00-0979370881264374,1.11,98,,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,14.99,2025,7,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,,,,other,small,5,1,0,0,1,0,61.1,high,,,,none,,22.0,light,1,28.0,low,12,8 - 14.99,0,summer,4.59511985013459
EP4176-PPSA24096_00-TITAN00000000000,4.48,4941,77,0,0,0,0,0,0,0,0,1,0,0,48,0,0,0,0,0,4,14,14,59.99,2025,9,47.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,,,,other,small,4,1,0,0,0,0,95.1,very_high,,,1.0,basic,5.0,78.0,rich,0,83.0,very_high,18,40+,0,fall,8.505525386548555
EP7099-PPSA11547_00-PPGEMFCRONOSTASE,4.0,5,,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,7.99,2022,11,400.0,1-2_ans,400.0,1-2_ans,400.0,1-2_ans,400.0,1-2_ans,,jamais_ou_plus,0,0,0,0,,indie_quality,medium,20,0,0,0,1,1,1.3,very_low,0.08,tiny,,minimal,1.0,16.0,minimal,0,16.0,obscure,3,0 - 7.99,3,fall,1.791759469228055
EP2363-PPSA13614_00-EU0CROSST0000PS5,4.22,271,,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,22,,29.99,2023,7,154.0,3-6_mois,252.0,6-12_mois,520.0,1-2_ans,,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,,specialized,major,65,1,1,0,1,0,65.9,high,0.52,tiny,,minimal,2.0,53.0,standard,0,64.0,high,7,25 - 39.99,2,summer,5.605802066295998
EP0896-PPSA03574_00-RAGACROSSTHEMOON,3.72,126,,1,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,9,0,4.99,2021,6,62.0,0-3_mois,62.0,0-3_mois,165.0,3-6_mois,356.0,6-12_mois,529.0,1-2_ans,0,0,1,1,1,specialized,major,230,1,0,0,0,0,47.5,medium,1.68,small,1.0,minimal,1.0,34.0,light,0,69.0,high,16,0 - 7.99,4,summer,4.844187086458591
EP0900-PPSA03234_00-6784308825320418,4.59,1165,,0,1,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,,,,19.99,2021,6,51.0,0-3_mois,51.0,0-3_mois,51.0,0-3_mois,155.0,3-6_mois,,jamais_ou_plus,0,1,1,1,0,other,small,2,1,1,0,1,0,79.3,high,,,,none,,22.0,light,0,43.0,moderate,12,15 - 24.99,4,summer,7.061334366910438
EP0896-PPSA02717_00-RATAGACROSSKRUSH,3.63,138,,1,1,0,0,0,0,0,0,0,0,0,17,1,2,0,0,0,2,1,0,4.99,2021,4,31.0,0-3_mois,31.0,0-3_mois,31.0,0-3_mois,31.0,0-3_mois,606.0,1-2_ans,0,1,1,1,1,specialized,major,230,1,0,0,0,1,49.1,medium,0.16,tiny,1.0,basic,6.0,38.0,light,0,76.0,high,3,0 - 7.99,4,spring,4.9344739331306915
EB0224-PPSA19932_00-0983360070413417,3.68,2336,,0,0,0,0,0,0,0,0,0,0,0,44,1,4,1,4,0,,,,18.99,2024,9,56.0,0-3_mois,114.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,0,0,,other,unique,1,1,0,0,0,1,89.3,very_high,,,1.0,basic,4.0,53.0,standard,0,67.0,high,3,15 - 24.99,1,fall,7.756623334538858
EP6092-PPSA19068_00-0774729484968635,4.73,3833,82,1,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,5,5,18.99,2024,5,167.0,3-6_mois,335.0,6-12_mois,433.0,1-2_ans,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,other,unique,1,1,1,0,1,0,91.4,very_high,0.55,tiny,,basic,10.0,62.0,rich,0,81.0,very_high,16,15 - 24.99,1,spring,8.251663923605589
EB0805-PPSA28473_00-0437997411549573,4.07,86,,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,,,,1.99,2025,3,43.0,0-3_mois,43.0,0-3_mois,85.0,0-3_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,1,1,,,indie_quality,major,75,0,0,0,0,1,55.4,medium,,,,none,,6.0,minimal,0,39.0,low,3,0 - 7.99,0,spring,4.465908118654584
EB0805-PPSA26684_00-0560650726486955,3.06,168,,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,1,0,,1.49,2024,12,61.0,0-3_mois,61.0,0-3_mois,258.0,6-12_mois,258.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,0,1,,indie_quality,major,75,0,0,0,0,1,64.8,high,,,,none,,16.0,minimal,0,61.0,high,3,0 - 7.99,1,winter,5.1298987149230735
EP6665-PPSA09251_00-CW00000000000000,3.06,351,6,0,0,0,0,0,0,0,0,1,0,2,31,0,0,0,0,0,,12,12,49.99,2024,5,41.0,0-3_mois,55.0,0-3_mois,111.0,3-6_mois,111.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,aa,major,56,1,1,0,1,0,71.7,high,,,2.0,basic,5.0,66.0,rich,0,89.0,very_high,16,40+,1,spring,5.863631175598097
EP0822-PPSA25784_00-CROWNSANDPAWNS5G,4.0,37,,1,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,,7,7,19.99,2025,2,55.0,0-3_mois,55.0,0-3_mois,55.0,0-3_mois,223.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,indie_quality,medium,15,1,0,0,1,1,36.4,low,0.89,tiny,1.0,basic,5.0,34.0,light,0,59.0,moderate,7,15 - 24.99,0,winter,3.6375861597263857
EP4139-PPSA02308_00-TTL0000000000002,4.01,6505,85,0,0,0,0,0,0,0,1,1,0,10,54,0,0,1,12,0,7,74,74,49.99,2022,3,211.0,6-12_mois,211.0,6-12_mois,430.0,1-2_ans,631.0,1-2_ans,,jamais_ou_plus,0,0,0,0,0,aa,medium,9,0,1,0,1,0,92.0,very_high,3.12,small,1.0,basic,9.0,100.0,extensive,0,96.0,very_high,12,40+,3,spring,8.780480107033297
EP1121-PPSA17237_00-0241172890624936,3.58,101,,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,,,,34.99,2023,9,90.0,0-3_mois,90.0,0-3_mois,90.0,0-3_mois,90.0,0-3_mois,356.0,6-12_mois,0,0,1,1,1,other,medium,16,1,0,0,1,1,49.3,medium,4.12,small,4.0,standard,9.0,41.0,standard,0,54.0,moderate,3,25 - 39.99,2,fall,4.624972813284271
EP5335-PPSA22452_00-CRYPTCUSTODIAN00,4.6,994,84,1,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,2,10,10,19.99,2024,8,162.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,indie_quality,large,21,1,1,0,1,0,83.2,very_high,0.5,tiny,,basic,10.0,69.0,rich,0,89.0,very_high,7,15 - 24.99,1,summer,6.902742737158593
EP2005-PPSA07742_00-COTSL4KEDITION00,3.81,1139,,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,1,1,2,2.99,2022,7,433.0,1-2_ans,433.0,1-2_ans,433.0,1-2_ans,1035.0,jamais_ou_plus,,jamais_ou_plus,0,0,0,0,0,specialized,major,253,1,1,0,0,0,80.2,very_high,,,,none,,19.0,minimal,0,71.0,high,12,0 - 7.99,3,summer,7.038783541388542
HP3332-PPSA23832_00-0379245893885774,4.03,77,,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,,12,12,23.99,2024,10,92.0,3-6_mois,342.0,6-12_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,0,0,0,0,,indie_quality,medium,13,1,1,0,0,0,49.0,medium,,,2.0,basic,2.0,47.0,standard,0,61.0,high,7,15 - 24.99,1,fall,4.356708826689592
EP2363-PPSA08376_00-EU0CORTHA0000PS5,4.44,78,,1,0,0,0,0,0,0,0,0,1,3,27,0,0,0,0,0,3,20,20,14.99,2022,9,89.0,0-3_mois,89.0,0-3_mois,89.0,0-3_mois,335.0,6-12_mois,,jamais_ou_plus,0,0,1,1,0,specialized,major,65,1,1,0,1,1,40.0,low,0.2,tiny,,minimal,1.0,56.0,standard,0,64.0,high,7,8 - 14.99,3,fall,4.3694478524670215
EP4886-PPSA19533_00-0181073161031268,4.71,28,,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,,17,17,24.99,2024,9,29.0,0-3_mois,29.0,0-3_mois,127.0,3-6_mois,,moins_de_2_ans_sans_baisse,,moins_de_2_ans_sans_baisse,1,1,1,0,,other,medium,15,1,1,0,1,0,25.4,low,,,1.0,basic,3.0,44.0,standard,0,19.0,obscure,7,15 - 24.99,1,fall,3.367295829986474
EP7929-PPSA22185_00-0153218539209963,3.8,5,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,,4.99,2024,4,48.0,0-3_mois,48.0,0-3_mois,48.0,0-3_mois,174.0,3-6_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,small,5,0,0,0,1,0,1.7,very_low,,,,none,,0.0,minimal,0,1.0,obscure,3,0 - 7.99,1,spring,1.791759469228055
EP6694-PPSA18806_00-CUBEDECIDERPS5EU,3.83,89,,0,1,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,,,,3.99,2023,9,84.0,0-3_mois,84.0,0-3_mois,84.0,0-3_mois,84.0,0-3_mois,84.0,0-3_mois,0,0,1,1,1,indie_quality,medium,17,1,1,0,1,1,46.8,medium,,,,none,,3.0,minimal,0,25.0,low,3,0 - 7.99,2,fall,4.499809670330265
EP7929-PPSA21150_00-0999776380569953,4.0,5,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,0,0,4.99,2024,2,55.0,0-3_mois,111.0,3-6_mois,111.0,3-6_mois,237.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,small,5,0,0,0,1,0,1.6,very_low,,,,none,,3.0,minimal,0,2.0,obscure,3,0 - 7.99,1,winter,1.791759469228055
UB1029-PPSA32551_00-0745122114407899,1.88,16,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,,2.99,2025,8,36.0,0-3_mois,36.0,0-3_mois,36.0,0-3_mois,36.0,0-3_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,14,0,0,0,1,0,28.6,low,,,,none,,3.0,minimal,0,4.0,obscure,3,0 - 7.99,0,summer,2.833213344056216
UP7931-PPSA25802_00-0472956274486563,3.86,7,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,,,,4.99,2024,11,62.0,0-3_mois,62.0,0-3_mois,161.0,3-6_mois,218.0,6-12_mois,,moins_de_2_ans_sans_baisse,0,0,1,1,,other,small,5,0,0,0,1,0,4.7,very_low,,,,none,,0.0,minimal,0,1.0,obscure,3,0 - 7.99,1,fall,2.0794415416798357
EB0301-PPSA24140_00-0727013853533001,2.0,5,,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,,,,6.99,2024,7,42.0,0-3_mois,42.0,0-3_mois,42.0,0-3_mois,84.0,0-3_mois,,moins_de_2_ans_sans_baisse,0,1,1,1,,other,medium,7,1,0,0,1,0,1.9,very_low,,,,none,,0.0,minimal,0,1.0,obscure,3,0 - 7.99,1,summer,1.791759469228055
EP6694-PPSA16704_00-CUBIFIGURESPS5EU,4.18,34,,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,3.99,2023,5,217.0,6-12_mois,217.0,6-12_mois,217.0,6-12_mois,217.0,6-12_mois,,jamais_ou_plus,0,0,1,1,,indie_quality,medium,17,0,0,0,0,1,22.9,low,,,,none,,0.0,minimal,0,25.0,low,3,0 - 7.99,2,spring,3.5553480614894135
